cod_ibge,lat,long,UF,municipy_name,year,number_cases,population,case_1000_hab
171420,-11.71,-47.72,TO,Natividade,2006,106,9764,10.8562064727571
171420,-11.71,-47.72,TO,Natividade,2006,106,15485,6.84533419438166
171500,-10.56,-48.91,TO,Nova Rosalândia,2006,15,3273,4.58295142071494
171515,-12.93,-46.57,TO,Novo Alegre,2006,19,2574,7.38150738150738
171550,-10.7,-48.9,TO,Oliveira de Fátima,2006,3,1039,2.88739172281039
172100,-10.16,-48.33,TO,Palmas,2005,7,208165,0.0336271707539692
172100,-10.16,-48.33,TO,Palmas,2005,7,38717,0.180799132164166
172100,-10.16,-48.33,TO,Palmas,2006,1521,220889,6.88581142564818
172100,-10.16,-48.33,TO,Palmas,2006,1521,39417,38.587411522947
171610,-10.17,-48.86,TO,Paraíso do Tocantins,2005,15,41376,0.362529002320186
171610,-10.17,-48.86,TO,Paraíso do Tocantins,2006,901,42319,21.2906732200666
171650,-8.96,-48.17,TO,Pedro Afonso,2006,3,9017,0.332704890761894
171660,-12.02,-48.53,TO,Peixe,2005,1,8690,0.115074798619102
171660,-12.02,-48.53,TO,Peixe,2006,112,8677,12.9076869885905
171665,-8.59,-48.93,TO,Pequizeiro,2006,97,5553,17.4680352962363
171750,-10.44,-49.18,TO,Pium,2006,72,4106,17.535314174379
171780,-12.09,-46.47,TO,Ponte Alta do Bom Jesus,2006,4,4247,0.941841299740994
171800,-11.6,-47.04,TO,Porto Alegre do Tocantins,2006,2,2607,0.767165324127349
171820,-10.7,-48.41,TO,Porto Nacional,2005,1,46814,0.0213611312855129
171820,-10.7,-48.41,TO,Porto Nacional,2006,239,47141,5.06989669290002
171845,-10.42,-48.89,TO,Pugmil,2005,4,2565,1.55945419103314
171845,-10.42,-48.89,TO,Pugmil,2006,25,2669,9.36680404645935
171855,-6.43,-48.13,TO,Riachinho,2006,2,3749,0.533475593491598
171855,-6.43,-48.13,TO,Riachinho,2006,2,8501,0.235266439242442
171870,-9.29,-48.46,TO,Rio dos Bois,2006,11,2833,3.88280974232263
171880,-5.34,-47.87,TO,Sampaio,2006,24,2448,9.80392156862745
171890,-11.44,-48.12,TO,Santa Rosa do Tocantins,2002,1,4420,0.226244343891403
171890,-11.44,-48.12,TO,Santa Rosa do Tocantins,2005,4,4625,0.864864864864865
171890,-11.44,-48.12,TO,Santa Rosa do Tocantins,2006,188,4681,40.1623584704123
172000,-6.43,-47.67,TO,Santa Terezinha do Tocantins,2006,3,2847,1.05374077976818
172010,-5.91,-48.06,TO,São Bento do Tocantins,2006,2,2889,0.692281066112842
172015,-10.16,-46.65,TO,São Félix do Tocantins,2006,3,1595,1.88087774294671
172020,-5.55,-47.57,TO,São Miguel do Tocantins,2006,35,9613,3.64090294393009
172025,-12.74,-48.23,TO,São Salvador do Tocantins,2006,9,2843,3.16567006683081
172080,-5.6,-47.63,TO,Sítio Novo do Tocantins,2006,21,11225,1.87082405345212
172085,-11.99,-48.97,TO,Sucupira,2006,1,1236,0.809061488673139
172090,-12.4,-46.43,TO,Taguatinga,2006,91,14477,6.28583270014506
172110,-9.56,-48.37,TO,Tocantínia,2006,2,5927,0.337438839210393
172120,-6.32,-47.41,TO,Tocantinópolis,2006,17,26994,0.629769578424835
172125,-8.97,-48.18,TO,Tupirama,2006,1,1311,0.7627765064836
172130,-8.39,-48.11,TO,Tupiratins,2006,3,1471,2.03942895989123
172208,-6.84,-47.96,TO,Wanderlândia,2006,13,11022,1.1794592632916
172210,-6.41,-48.53,TO,Xambioá,2006,5,12799,0.390655519962497
210005,-4.94,-47.5,MA,Açailândia,2006,22,106357,0.206850512895249
210010,-4.13,-43.32,MA,Afonso Cunha,2006,26,4754,5.46907867059319
210015,-2.84,-42.11,MA,Água Doce do Maranhão,2006,12,9826,1.22124974557297
210020,-2.4,-44.41,MA,Alcântara,2006,8,22550,0.354767184035477
210030,-4.62,-43.47,MA,Aldeias Altas,2006,56,18315,3.05760305760306
210047,-3.69,-45.9,MA,Alto Alegre do Pindaré,2006,92,35695,2.57739179156745
210050,-9.11,-45.93,MA,Alto Parnaíba,2006,4,10054,0.397851601352695
210060,-5.56,-46.74,MA,Amarante do Maranhão,2006,19,37345,0.508769580934529
210070,-3.26,-44.61,MA,Anajatuba,2006,1,23214,0.0430774532609632
210080,-3.67,-43.11,MA,Anapurus,2006,34,10303,3.3000097059109
210087,-2.95,-45.66,MA,Araguanã,2006,6,5691,1.05429625724829
210087,-2.95,-45.66,MA,Araguanã,2006,6,8664,0.692520775623269
210090,-2.89,-41.9,MA,Araioses,2006,82,35212,2.32875156196751
210095,-4.73,-45.9,MA,Arame,2006,15,26827,0.559138181682633
210110,-2.83,-44.05,MA,Axixá,2006,10,10721,0.932748810745266
210120,-4.22,-44.77,MA,Bacabal,2006,6,96883,0.0619303696210894
210125,-2.97,-44.31,MA,Bacabeira,2006,19,11395,1.66739798157086
210130,-1.7,-45.13,MA,Bacuri,2006,3,16824,0.178316690442225
210140,-7.53,-46.03,MA,Balsas,2006,36,73848,0.48748781280468
210150,-6.75,-43.02,MA,Barão de Grajaú,2006,47,16716,2.81167743479301
210160,-5.5,-45.24,MA,Barra do Corda,2006,96,78497,1.22297667426781
210170,-2.74,-42.82,MA,Barreirinhas,2006,3,45804,0.0654964631909877
210190,-2.44,-44.78,MA,Bequimão,2006,31,18461,1.67921564378961
210197,-1.78,-46.3,MA,Boa Vista do Gurupi,2006,13,6331,2.05338809034908
210200,-3.56,-45.99,MA,Bom Jardim,2006,17,38349,0.443297087277374
210200,-3.56,-45.99,MA,Bom Jardim,2006,17,37172,0.457333476810503
210200,-3.56,-45.99,MA,Bom Jardim,2006,17,24145,0.704079519569269
210203,-4.42,-46.76,MA,Bom Jesus das Selvas,2006,47,19578,2.40065379507611
210207,-4.21,-45.03,MA,Bom Lugar,2006,1,13413,0.0745545366435548
210210,-3.68,-42.75,MA,Brejo,2006,4,30073,0.133009676453962
210220,-3.94,-42.92,MA,Buriti,2006,5,25065,0.199481348493916
210230,-5.83,-43.83,MA,Buriti Bravo,2006,3,21671,0.1384338516912
210232,-4.34,-46.4,MA,Buriticupu,2006,3,66326,0.0452311310798179
210237,-2.92,-44.05,MA,Cachoeira Grande,2006,17,8512,1.99718045112782
210240,-2.88,-44.67,MA,Cajapió,2006,1,10864,0.0920471281296024
210250,-3.32,-45.01,MA,Cajari,2006,1,11474,0.0871535645807913
210255,-6.17,-47.36,MA,Campestre do Maranhão,2006,10,13260,0.754147812971342
210280,-7.33,-47.46,MA,Carolina,2006,26,23493,1.10671263780701
210300,-4.85,-43.35,MA,Caxias,2005,1,143682,0.00695981403376902
210300,-4.85,-43.35,MA,Caxias,2006,101,144387,0.699508958562752
210320,-3.74,-43.36,MA,Chapadinha,2006,30,64618,0.464266922529326
210325,-5.17,-47.78,MA,Cidelândia,2006,3,12371,0.242502627111794
210330,-4.45,-43.88,MA,Codó,2006,6,115098,0.0521294896522963
210340,-4.25,-43.01,MA,Coelho Neto,2006,2,44095,0.0453566163964168
210350,-6.02,-44.24,MA,Colinas,2006,4,40836,0.0979527867567832
210350,-6.02,-44.24,MA,Colinas,2006,4,2375,1.68421052631579
210360,-4.13,-44.12,MA,Coroatá,2006,1,60632,0.0164929410212429
210370,-1.82,-44.86,MA,Cururupu,2006,3,40029,0.0749456643933148
210375,-5.55,-47.42,MA,Davinópolis,2006,1,11721,0.0853169524784575
210375,-5.55,-47.42,MA,Davinópolis,2006,1,2029,0.492853622474125
210380,-5.03,-44.43,MA,Dom Pedro,2006,5,23604,0.21182850364345
210390,-4.15,-42.94,MA,Duque Bacelar,2006,17,10798,1.57436562326357
210400,-4.88,-44.68,MA,Esperantinópolis,2006,13,22498,0.577829140368033
210405,-6.56,-47.45,MA,Estreito,2006,16,25520,0.626959247648903
210407,-6.96,-46.68,MA,Feira Nova do Maranhão,2006,2,7505,0.266489007328448
210409,-6.43,-46.19,MA,Formosa da Serra Negra,2006,2,18100,0.110497237569061
210410,-6.96,-46.17,MA,Fortaleza dos Nogueiras,2006,2,12679,0.157741146778137
210420,-5.73,-44.15,MA,Fortuna,2006,8,13876,0.576535024502739
210440,-5.15,-44.29,MA,Gonçalves Dias,2006,11,16980,0.647820965842167
210450,-5.02,-44.27,MA,Governador Archer,2006,2,8237,0.24280684715309
210460,-5.32,-44.24,MA,Governador Eugênio Barros,2006,21,15867,1.32350160710909
210467,-2.12,-45.88,MA,Governador Nunes Freire,2006,8,33597,0.23811649849689
210470,-5.4,-44.33,MA,Graça Aranha,2006,27,6220,4.34083601286174
210480,-5.81,-46.13,MA,Grajaú,2006,37,54392,0.680247095161053
210490,-2.13,-44.6,MA,Guimarães,2006,5,12849,0.389135341271694
210500,-2.59,-43.46,MA,Humberto de Campos,2006,2,22149,0.0902975303625446
210510,-2.77,-44.06,MA,Icatu,2006,3,22088,0.135820354943861
210515,-3.66,-45.22,MA,Igarapé do Meio,2006,5,11489,0.435198885890852
210530,-5.52,-47.47,MA,Imperatriz,2006,38,232560,0.163398692810458
210535,-5.14,-45.79,MA,Itaipava do Grajaú,2006,33,13081,2.52274290956349
210540,-3.39,-44.35,MA,Itapecuru Mirim,2005,1,51168,0.0195434646654159
210540,-3.39,-44.35,MA,Itapecuru Mirim,2006,109,51338,2.12318360668511
210542,-4.44,-47.52,MA,Itinga do Maranhão,2006,4,29114,0.137390945936663
210545,-5.81,-44.22,MA,Jatobá,2006,17,4230,4.01891252955083
210545,-5.81,-44.22,MA,Jatobá,2006,17,14603,1.16414435389988
210547,-5.37,-45.63,MA,Jenipapo dos Vieiras,2006,8,14719,0.543515184455466
210550,-5.44,-47.4,MA,João Lisboa,2006,7,21866,0.320131711332663
210560,-4.96,-44.7,MA,Joselândia,2005,1,14197,0.0704374163555681
210560,-4.96,-44.7,MA,Joselândia,2006,28,14123,1.98258160447497
210570,-4.57,-45.13,MA,Lago da Pedra,2006,420,42362,9.91454605542703
210580,-4.6,-45.04,MA,Lago do Junco,2006,16,9612,1.66458593424886
210598,-6.18,-47.03,MA,Lajeado Novo,2006,23,6602,3.48379279006362
210620,-1.26,-45.87,MA,Luís Domingues,2006,3,5700,0.526315789473684
210630,-3.39,-42.2,MA,Magalhães de Almeida,2006,11,14149,0.777440101773977
210660,-5.51,-43.19,MA,Matões,2006,6,27257,0.220126939868658
210667,-3.58,-42.6,MA,Milagres do Maranhão,2006,1,7510,0.133155792276964
210670,-6.37,-44.36,MA,Mirador,2005,1,21641,0.0462085855551962
210670,-6.37,-44.36,MA,Mirador,2005,1,2602,0.384319754035357
210670,-6.37,-44.36,MA,Mirador,2006,76,21953,3.46194142030702
210670,-6.37,-44.36,MA,Mirador,2006,76,2620,29.0076335877863
210675,-3.56,-44.58,MA,Miranda do Norte,2006,27,17487,1.54400411734431
210680,-2.06,-44.78,MA,Mirinzal,2005,3,13727,0.218547388358709
210680,-2.06,-44.78,MA,Mirinzal,2006,54,13857,3.89694739121022
210690,-3.49,-45.25,MA,Monção,2006,2,26546,0.075340917652377
210700,-5.83,-47.06,MA,Montes Altos,2006,1,11020,0.0907441016333938
210710,-2.86,-44.03,MA,Morros,2006,29,15865,1.82792310116609
210725,-7.11,-46.25,MA,Nova Colinas,2006,2,4579,0.436776588774842
210730,-6.73,-44.04,MA,Nova Iorque,2006,6,4254,1.41043723554302
210735,-2.84,-45.69,MA,Nova Olinda do Maranhão,2006,2,14086,0.141984949595343
210750,-2.53,-44.1,MA,Paço do Lumiar,2006,4,101554,0.0393879118498533
210770,-6.43,-43.98,MA,Paraibano,2006,2,19390,0.103145951521403
210780,-5.68,-43.09,MA,Parnarama,2005,1,33181,0.0301377294234652
210780,-5.68,-43.09,MA,Parnarama,2006,42,33309,1.26092047194452
210800,-6.6,-44.07,MA,Pastos Bons,2006,62,16599,3.73516476896199
210805,-2.71,-42.53,MA,Paulino Neves,2006,3,12201,0.24588148512417
210820,-4.57,-44.59,MA,Pedreiras,2006,17,43519,0.390633975964521
210830,-3.29,-45.17,MA,Penalva,2006,18,31047,0.579766160981737
210850,-3.6,-45.34,MA,Pindaré-Mirim,2005,1,29099,0.0343654421114128
210850,-3.6,-45.34,MA,Pindaré-Mirim,2006,21,29272,0.717409128177098
210860,-2.52,-45.08,MA,Pinheiro,2006,16,73502,0.217681151533292
210870,-3.89,-45.16,MA,Pio XII,2006,7,28850,0.24263431542461
210890,-4.74,-44.94,MA,Poção de Pedras,2006,37,20824,1.77679600461007
210900,-6.33,-47.39,MA,Porto Franco,2006,2,18300,0.109289617486339
210910,-5.28,-44.49,MA,Presidente Dutra,2006,26,42420,0.612918434700613
210910,-5.28,-44.49,MA,Presidente Dutra,2006,26,14116,1.84188155284783
210920,-2.92,-44.06,MA,Presidente Juscelino,2006,2,11891,0.168194432764276
210920,-2.92,-44.06,MA,Presidente Juscelino,2006,2,7752,0.257997936016512
210920,-2.92,-44.06,MA,Presidente Juscelino,2006,2,4339,0.460935699469924
210923,-2.38,-45.81,MA,Presidente Médici,2006,1,25313,0.0395053924860743
210923,-2.38,-45.81,MA,Presidente Médici,2006,1,5143,0.194439043359907
210940,-2.5,-43.43,MA,Primeira Cruz,2006,7,12545,0.557991231566361
210945,-2.42,-44.1,MA,Raposa,2002,1,18300,0.0546448087431694
210945,-2.42,-44.1,MA,Raposa,2006,6,21347,0.281069939569963
210950,-7.36,-46.61,MA,Riachão,2006,4,21367,0.187204567791454
210950,-7.36,-46.61,MA,Riachão,2006,4,3052,1.31061598951507
210960,-2.93,-44.23,MA,Rosário,2006,1,35199,0.0284098980084662
210970,-7.13,-45.34,MA,Sambaíba,2006,3,4905,0.611620795107034
210975,-5.5,-44.56,MA,Santa Filomena do Maranhão,2006,2,5637,0.354798651765123
210980,-2.23,-45.29,MA,Santa Helena,2006,15,34131,0.439483167794673
210980,-2.23,-45.29,MA,Santa Helena,2006,15,6202,2.41857465333763
210980,-2.23,-45.29,MA,Santa Helena,2006,15,21696,0.691371681415929
210980,-2.23,-45.29,MA,Santa Helena,2006,15,2307,6.50195058517555
210990,-3.66,-45.38,MA,Santa Inês,2006,93,76173,1.22090504509472
210990,-3.66,-45.38,MA,Santa Inês,2006,93,3178,29.2636878539962
210990,-3.66,-45.38,MA,Santa Inês,2006,93,11748,7.91624106230848
210990,-3.66,-45.38,MA,Santa Inês,2006,93,2140,43.4579439252336
211000,-4.06,-45.68,MA,Santa Luzia,2006,42,82854,0.506915779564052
211000,-4.06,-45.68,MA,Santa Luzia,2006,42,14730,2.85132382892057
211000,-4.06,-45.68,MA,Santa Luzia,2006,42,14902,2.81841363575359
211000,-4.06,-45.68,MA,Santa Luzia,2006,42,219699,0.19117064711264
211003,-2.62,-45.77,MA,Santa Luzia do Paruá,2006,4,19271,0.207565772404131
211010,-3.51,-42.54,MA,Santa Quitéria do Maranhão,2006,87,32633,2.66601293169491
211020,-3.14,-44.32,MA,Santa Rita,2006,5,25026,0.199792216095261
211020,-3.14,-44.32,MA,Santa Rita,2006,5,131684,0.0379696850034932
211027,-2.5,-43.25,MA,Santo Amaro do Maranhão,2006,1,9721,0.102870075095155
211030,-4.86,-44.36,MA,Santo Antônio dos Lopes,2006,80,14126,5.66331587144273
211040,-3.33,-43.52,MA,São Benedito do Rio Preto,2006,11,17466,0.62979503034467
211060,-3.36,-42.41,MA,São Bernardo,2006,34,26053,1.30503205005182
211065,-6.8,-44.64,MA,São Domingos do Azeitão,2006,23,7709,2.9835257491244
211080,-7.08,-44.81,MA,São Félix de Balsas,2006,4,4331,0.923574232278919
211085,-5.12,-47.38,MA,São Francisco do Brejão,2006,14,8413,1.66409128729347
211090,-6.25,-42.85,MA,São Francisco do Maranhão,2006,15,12807,1.17123448114312
211105,-6.46,-47.05,MA,São João do Paraíso,2006,19,11839,1.60486527578343
211105,-6.46,-47.05,MA,São João do Paraíso,2006,19,21652,0.877517088490671
211110,-6.49,-43.7,MA,São João dos Patos,2006,1,24064,0.0415558510638298
211120,-2.56,-44.05,MA,São José de Ribamar,2006,8,134593,0.0594384551945495
211125,-5.05,-44.58,MA,São José dos Basílios,2006,48,7696,6.23700623700624
211130,-2.52,-44.3,MA,São Luís,2003,1,923526,0.00108280654794776
211130,-2.52,-44.3,MA,São Luís,2004,1,959124,0.00104261805564244
211130,-2.52,-44.3,MA,São Luís,2005,6,978824,0.00612980474528618
211130,-2.52,-44.3,MA,São Luís,2006,1395,998385,1.39725656935952
211140,-4.38,-44.66,MA,São Luís Gonzaga do Maranhão,2006,29,20987,1.38180778577214
211150,-4.03,-44.47,MA,São Mateus do Maranhão,2006,20,38235,0.523080946776514
211167,-5.02,-44.99,MA,São Roberto,2006,1,4563,0.219154065307911
211174,-5.25,-44.05,MA,Senador Alexandre Costa,2006,43,7671,5.6055273106505
211176,-5.44,-47.29,MA,Senador La Rocque,2006,6,18196,0.32974280061552
211178,-1.85,-45.12,MA,Serrano do Maranhão,2006,1,3972,0.251762336354481
211180,-5.87,-46.69,MA,Sítio Novo,2006,15,16204,0.92569735867687
211180,-5.87,-46.69,MA,Sítio Novo,2006,15,4336,3.45940959409594
211190,-6.47,-44.19,MA,Sucupira do Norte,2006,15,10472,1.43239113827349
211195,-6.41,-43.54,MA,Sucupira do Riachão,2006,50,4822,10.3691414350892
211200,-8.47,-45.74,MA,Tasso Fragoso,2006,12,6538,1.83542367696543
211220,-5.09,-42.83,MA,Timon,2005,3,143634,0.0208864196499436
211220,-5.09,-42.83,MA,Timon,2006,179,146139,1.22486126222295
211223,-4.53,-44.62,MA,Trizidela do Vale,2006,61,16870,3.6158861885003
211230,-5.25,-44.64,MA,Tuntum,2005,7,37140,0.188476036618201
211230,-5.25,-44.64,MA,Tuntum,2006,8,37451,0.213612453606045
211240,-1.66,-45.37,MA,Turiaçu,2003,3,33084,0.0906782734856728
211240,-1.66,-45.37,MA,Turiaçu,2005,1,34940,0.0286204922724671
211240,-1.66,-45.37,MA,Turiaçu,2006,124,35597,3.48343961569795
211250,-2.76,-42.27,MA,Tutóia,2005,2,44732,0.0447107216310471
211250,-2.76,-42.27,MA,Tutóia,2006,68,45474,1.49535998592602
211260,-3.2,-43.4,MA,Urbano Santos,2006,30,17054,1.75911809546148
211280,-3.22,-45,MA,Viana,2006,1,45925,0.0217746325530757
211280,-3.22,-45,MA,Viana,2006,1,60537,0.0165188231990353
211285,-5.18,-48.13,MA,Vila Nova dos Martírios,2006,4,7443,0.537417707913476
211290,-3.46,-44.87,MA,Vitória do Mearim,2006,10,34750,0.287769784172662
211300,-4.28,-45.25,MA,Vitorino Freire,2006,60,28205,2.12728239673817
211400,-3.24,-45.82,MA,Zé Doca,2003,1,48565,0.0205909605683105
211400,-3.24,-45.82,MA,Zé Doca,2006,31,51966,0.596543894084594
220005,-8.21,-41.08,PI,Acauã,2006,10,5792,1.72651933701657
220010,-5.79,-42.66,PI,Agricolândia,2006,31,5221,5.93755985443402
220020,-5.88,-42.63,PI,Água Branca,2006,6,16176,0.370919881305638
220020,-5.88,-42.63,PI,Água Branca,2006,6,8506,0.705384434516812
220020,-5.88,-42.63,PI,Água Branca,2006,6,19032,0.315258511979823
220025,-7,-40.93,PI,Alagoinha do Piauí,2005,1,6112,0.163612565445026
220025,-7,-40.93,PI,Alagoinha do Piauí,2006,7,5977,1.17115609837711
220027,-7.24,-40.85,PI,Alegrete do Piauí,2006,1,4878,0.2050020500205
220030,-5.25,-42.2,PI,Alto Longá,2006,2,12205,0.163867267513314
220040,-5.03,-42.46,PI,Altos,2006,12,38949,0.308095201417238
220045,-8.42,-43.77,PI,Alvorada do Gurguéia,2006,2,4238,0.47192071731949
220050,-6.24,-42.85,PI,Amarante,2006,3,17147,0.17495771855135
220060,-6.08,-42.73,PI,Angical do Piauí,2005,1,7201,0.138869601444244
220060,-6.08,-42.73,PI,Angical do Piauí,2006,1,7275,0.13745704467354
220070,-9.18,-43.04,PI,Anísio de Abreu,2006,22,7757,2.83614799535903
220105,-5.19,-41.04,PI,Assunção do Piauí,2005,1,7385,0.1354096140826
220105,-5.19,-41.04,PI,Assunção do Piauí,2006,41,7467,5.49082630239721
220110,-10.13,-43.94,PI,Avelino Lopes,2004,1,10373,0.0964041260965969
220110,-10.13,-43.94,PI,Avelino Lopes,2006,83,10620,7.81544256120527
220115,-7.84,-45.21,PI,Baixa Grande do Ribeiro,2006,2,8968,0.223015165031222
220120,-4.24,-42.29,PI,Barras,2005,1,42596,0.0234763827589445
220120,-4.24,-42.29,PI,Barras,2006,43,42903,1.00226091415519
220130,-9.92,-45.47,PI,Barreiras do Piauí,2006,6,3259,1.84105553850875
220140,-5.81,-42.51,PI,Barro Duro,2005,1,7244,0.138045278851463
220140,-5.81,-42.51,PI,Barro Duro,2006,12,7327,1.63777808107002
220150,-4.02,-42.07,PI,Batalha,2006,1,26536,0.037684654808562
220150,-4.02,-42.07,PI,Batalha,2006,1,16104,0.0620963735717834
220160,-5.45,-42.36,PI,Beneditinos,2006,15,9463,1.58512099756948
220173,-8.14,-40.79,PI,Betânia do Piauí,2006,27,9914,2.72342142424854
220177,-4.41,-42.08,PI,Boa Hora,2006,4,6035,0.662800331400166
220190,-9.07,-44.35,PI,Bom Jesus,2006,17,17153,0.991080277502478
220190,-9.07,-44.35,PI,Bom Jesus,2006,17,9651,1.76147549476738
220190,-9.07,-44.35,PI,Bom Jesus,2006,17,2532,6.71406003159558
220190,-9.07,-44.35,PI,Bom Jesus,2006,17,2079,8.17700817700818
220190,-9.07,-44.35,PI,Bom Jesus,2006,17,11073,1.53526596225052
220192,-9.16,-42.87,PI,Bonfim do Piauí,2006,54,4811,11.2242776969445
220200,-3.17,-41.86,PI,Buriti dos Lopes,2006,5,18378,0.272064424855806
220202,-5.31,-41.09,PI,Buriti dos Montes,2005,1,7979,0.125328988595062
220202,-5.31,-41.09,PI,Buriti dos Montes,2006,20,8104,2.46791707798618
220205,-4.47,-42.3,PI,Cabeceiras do Piauí,2006,1,9141,0.109397221310579
220209,-7.33,-40.63,PI,Caldeirão Grande do Piauí,2006,2,5508,0.363108206245461
220211,-8.37,-41.83,PI,Campo Alegre do Fidalgo,2006,1,4107,0.243486729973216
220213,-7.13,-41.03,PI,Campo Grande do Piauí,2006,69,5495,12.5568698817106
220220,-4.82,-42.16,PI,Campo Maior,2006,10,41404,0.241522558206937
220230,-8.1,-42.94,PI,Canto do Buriti,2006,15,18656,0.804030874785592
220245,-8.48,-41.81,PI,Capitão Gervásio Oliveira,2006,3,2503,1.19856172592889
220260,-5.32,-41.55,PI,Castelo do Piauí,2006,114,18644,6.11456768933705
220265,-3.41,-41.89,PI,Caxingó,2006,5,5100,0.980392156862745
220270,-3.47,-41.55,PI,Cocal,2006,1,25181,0.0397124816329772
220273,-5.09,-42.2,PI,Coivaras,2006,17,3153,5.39169045353631
220275,-8.18,-43.79,PI,Colônia do Gurguéia,2006,1,5627,0.177714590367869
220285,-8.81,-42.51,PI,Coronel José Dias,2006,38,4547,8.35715856608753
220290,-10.44,-45.16,PI,Corrente,2005,3,24625,0.121827411167513
220290,-10.44,-45.16,PI,Corrente,2006,33,24876,1.32657983598649
220300,-10.65,-45.18,PI,Cristalândia do Piauí,2006,61,6885,8.85984023238925
220310,-8.81,-44.22,PI,Cristino Castro,2006,66,9984,6.61057692307692
220320,-10.03,-44.3,PI,Curimatá,2006,3,10615,0.282618935468676
220325,-5.58,-42.77,PI,Curralinhos,2005,2,4122,0.485201358563804
220325,-5.58,-42.77,PI,Curralinhos,2006,14,4209,3.32620574958422
220330,-5.35,-42.67,PI,Demerval Lobão,2006,2,13966,0.143204926249463
220335,-9.33,-42.42,PI,Dirceu Arcoverde,2006,8,6036,1.32538104705103
220350,-6.2,-42.13,PI,Elesbão Veloso,2006,24,15244,1.57438992390449
220375,-9.48,-42.79,PI,Fartura do Piauí,2006,1,4569,0.218866272707376
220380,-7.79,-42.92,PI,Flores do Piauí,2006,1,4019,0.248818113958696
220385,-7.46,-41.79,PI,Floresta do Piauí,2006,3,2485,1.20724346076459
220390,-6.76,-43.02,PI,Floriano,2006,4,56880,0.070323488045007
220400,-6.39,-42.26,PI,Francinópolis,2005,1,5218,0.191644308164048
220400,-6.39,-42.26,PI,Francinópolis,2006,17,5212,3.26170376055257
220410,-6.62,-42.69,PI,Francisco Ayres,2006,1,5390,0.185528756957328
220420,-6.99,-41.13,PI,Francisco Santos,2006,1,7039,0.142065634323057
220430,-7.08,-40.61,PI,Fronteiras,2006,14,10511,1.33193796974598
220435,-7.15,-41.36,PI,Geminiano,2006,11,5184,2.12191358024691
220440,-9.83,-45.34,PI,Gilbués,2006,9,11175,0.805369127516778
220450,-6.78,-43.56,PI,Guadalupe,2006,2,10911,0.183301255613601
220455,-9.39,-43.68,PI,Guaribas,2006,1,4576,0.218531468531469
220465,-2.85,-41.82,PI,Ilha Grande,2006,26,8656,3.00369685767098
220470,-6.66,-41.7,PI,Inhuma,2006,33,15351,2.14969708813758
220490,-7.73,-41.67,PI,Isaías Coelho,2006,7,7674,0.912170966901225
220500,-7.44,-41.47,PI,Itainópolis,2006,14,10132,1.38176075799447
220515,-7.93,-41.2,PI,Jacobina do Piauí,2006,27,5707,4.731032065884
220520,-7.35,-41.13,PI,Jaicós,2006,15,17268,0.868658790826963
220525,-6.09,-42.63,PI,Jardim do Mulato,2006,1,3916,0.255362614913177
